dataset,optimizer,seed,lr,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_s
cifar10,sgd,3,0.01,9,0.9060634554621161,0.6765268874643875,0.9076054154396057,0.6744,4.736347393998585
cifar10,sgd,3,0.01,10,0.8803732335737288,0.6884348290598291,0.9008416352272034,0.6728,5.577650788000028
cifar10,sgd,3,0.01,11,0.8445575250859274,0.7001201923076923,0.9730133911132812,0.658,4.94428918199992
cifar10,sgd,3,0.01,12,0.824535216531183,0.7094684829059829,0.8069940326690673,0.7108,4.79460243199901
cifar10,sgd,3,0.01,13,0.8045482389268033,0.7167245370370371,0.8380730610847473,0.7026,5.137538982000478
cifar10,sgd,3,0.01,14,0.7799574000882966,0.7253383190883191,0.7421113018989562,0.739,5.253420691000429
cifar10,sgd,3,0.01,15,0.7605575431785693,0.7313034188034188,0.7892033493995666,0.7164,5.251116021001508
cifar10,sgd,3,0.01,16,0.7417878712344373,0.7368678774928775,0.8463747360229492,0.7016,5.191721418999805
cifar10,sgd,3,0.01,17,0.7328757180107964,0.7409188034188035,0.7543369793891906,0.7278,6.087226646001
cifar10,sgd,3,0.01,18,0.710887230359591,0.7506232193732194,0.7578002304077148,0.731,5.352983486000085
cifar10,sgd,3,0.01,19,0.6984168411659719,0.7541176994301995,0.6826797611236572,0.7642,5.306222305000119
cifar10,sgd,3,0.01,20,0.6807999096365056,0.7612402065527065,0.686527148771286,0.758,5.296305121999467
cifar10,sgd,3,0.01,21,0.6752988903271167,0.7659366096866097,0.6510984413146973,0.7742,5.559520112999962
cifar10,sgd,3,0.01,22,0.6542068133157203,0.7701210826210826,0.6668411102294922,0.7628,5.205323146999945
cifar10,sgd,3,0.01,23,0.6479393325300298,0.772903311965812,0.6837815739631653,0.7592,5.024571957999797
cifar10,sgd,3,0.01,24,0.638192941914936,0.7767539173789174,0.7339763516426087,0.7428,4.831325364000804
cifar10,sgd,3,0.01,25,0.6263915915944298,0.7817619301994302,0.6632543989181519,0.7656,4.830468640999243
cifar10,sgd,3,0.01,26,0.6204518453348057,0.7830751424501424,0.6645033940315247,0.7698,4.716901411999061
cifar10,sgd,3,0.01,27,0.6058611323860635,0.7900418447293447,0.6533253587722778,0.7792,4.785037345000092
cifar10,sgd,3,0.01,28,0.6022518431698834,0.7902866809116809,0.6677134313583374,0.77,4.9011508989988215
cifar10,sgd,3,0.01,29,0.5867962643631504,0.7946492165242165,0.6147227133750915,0.7944,5.205715100999441
cifar10,sgd,3,0.01,30,0.5836175884786154,0.7952501780626781,0.6131506369590759,0.7884,4.676411476999419
cifar10,sgd,4,0.01,1,1.700659425509961,0.3623798076923077,1.505794624710083,0.449,4.714585887999419
cifar10,sgd,4,0.01,2,1.371407803986487,0.4982193732193732,1.5141037929534913,0.4878,4.7297291820013925
cifar10,sgd,4,0.01,3,1.2228878024976138,0.5591390669515669,1.157154892539978,0.5924,5.06388367100044
cifar10,sgd,4,0.01,4,1.1333042036773813,0.5925703347578347,1.2552870756149292,0.5394,4.772523480000018
cifar10,sgd,4,0.01,5,1.0687350832838618,0.6156962250712251,1.1593678260803222,0.5876,4.7214473340009135
cifar10,sgd,4,0.01,6,1.0141646682027399,0.6367966524216524,1.0504194215774536,0.6208,4.982682419000412
cifar10,sgd,4,0.01,7,0.970284609713106,0.6545584045584045,1.2423421035766602,0.5744,4.912220841000817
cifar10,sgd,4,0.01,8,0.9391147450164512,0.6647747507122507,0.9590579149246216,0.6578,4.756263934999879
cifar10,sgd,4,0.01,9,0.9090264607698489,0.6773059116809117,0.9461116067886353,0.6622,4.755341297999621
cifar10,sgd,4,0.01,10,0.8756906936990569,0.6898815883190883,0.9262827414512634,0.6708,5.094799860999046
cifar10,sgd,4,0.01,11,0.8422386895897042,0.7030582264957265,0.8942679750442505,0.688,5.093940709999515
cifar10,sgd,4,0.01,12,0.824853708941033,0.7094907407407407,0.8951996007919312,0.6816,4.7543793079985335
cifar10,sgd,4,0.01,13,0.7992811389798112,0.7173032407407407,0.8102323920249939,0.7148,4.851771895000638
cifar10,sgd,4,0.01,14,0.7771117573450094,0.7240028490028491,0.8217295026779174,0.719,4.760437004999403
cifar10,sgd,4,0.01,15,0.7575453470575164,0.7323495370370371,0.7745448532104492,0.7298,5.0054960239995125
cifar10,sgd,4,0.01,16,0.7409518666756458,0.7406962250712251,0.7886056840896607,0.7252,4.818112664001092
cifar10,sgd,4,0.01,17,0.7324091849843322,0.7442129629629629,0.7699912788391113,0.7326,4.706862341001397
cifar10,sgd,4,0.01,18,0.716498115548381,0.7489093660968661,0.7712117546081543,0.7302,4.8799877929996
cifar10,sgd,4,0.01,19,0.6877058266404688,0.7577234686609686,0.8210075843811036,0.7168,4.80996408899955
cifar10,sgd,4,0.01,20,0.6785191948767062,0.7611289173789174,0.7540737028121949,0.7424,4.824513338000543
cifar10,sgd,4,0.01,21,0.6684240152863016,0.7648904914529915,0.750746003818512,0.7332,4.865228440999999
cifar10,sgd,4,0.01,22,0.6546504188466955,0.7721465455840456,0.7109165123939514,0.7544,5.0864208840012
cifar10,sgd,4,0.01,23,0.6485191361177342,0.7723023504273504,0.6977136325836182,0.7646,5.013346658000955
cifar10,sgd,4,0.01,24,0.6353898440670763,0.7783342236467237,0.6658575147628785,0.7714,4.862138070000583
cifar10,sgd,4,0.01,25,0.6232515659257557,0.7846777065527065,0.6798885469436645,0.7666,4.8013151720006135
cifar10,sgd,4,0.01,26,0.6181552624940193,0.7836315883190883,0.7193255725860596,0.7574,4.895227430000887
cifar10,sgd,4,0.01,27,0.6062281430616677,0.7872596153846154,0.700336125087738,0.7596,4.921637585999633
cifar10,sgd,4,0.01,28,0.5953558121311698,0.7946047008547008,0.6479616256713867,0.7782,4.966619341999831
cifar10,sgd,4,0.01,29,0.5900048768927908,0.7923789173789174,0.6731828366279602,0.7796,5.216583633000482
cifar10,sgd,4,0.01,30,0.5822716402871656,0.7957175925925926,0.6619863580703735,0.7706,4.926834249001331
cifar10,gradhd,0,0.001,1,1.5495824263646052,0.4203169515669516,1.3997866218566895,0.4966,5.569653375001508
cifar10,gradhd,0,0.001,2,1.2376009945855861,0.5517717236467237,1.19666217918396,0.5704,5.434159121001358
cifar10,gradhd,0,0.001,3,1.122216329954968,0.5921251780626781,1.2335928314208984,0.5474,5.268178952999733
cifar10,gradhd,0,0.001,4,1.0454247118401052,0.6249332264957265,1.0623400030136108,0.6194,5.947555781998744
cifar10,gradhd,0,0.001,5,0.984404124425687,0.6475917022792023,1.0475100118637084,0.615,5.383245348000855
cifar10,gradhd,0,0.001,6,0.9380742365818078,0.6640625,0.97061012134552,0.6622,5.459910628000216
cifar10,gradhd,0,0.001,7,0.9009651599446593,0.6781517094017094,1.2229066724777222,0.5754,5.297416434999832
cifar10,gradhd,0,0.001,8,0.8684581922330068,0.6898148148148148,0.8917525867462158,0.687,5.632956594001371
cifar10,gradhd,0,0.001,9,0.836878049747217,0.7034143518518519,0.9278087875366211,0.6884,5.567461404998539
cifar10,gradhd,0,0.001,10,0.813100169866513,0.7123397435897436,0.867911743927002,0.6994,5.239193027999136
cifar10,gradhd,0,0.001,11,0.7901660275255513,0.7207754629629629,0.8034500715255737,0.7166,5.441664746000242
cifar10,gradhd,0,0.001,12,0.7725724747717551,0.7293892450142451,0.7719438014030456,0.7344,5.385007540000515
cifar10,gradhd,0,0.001,13,0.7460133514852605,0.7363559472934473,0.9079978054046631,0.683,5.240605171000425
cifar10,gradhd,0,0.001,14,0.7352691284272066,0.7412749287749287,0.7823247425079346,0.7324,5.2387138530011725
cifar10,gradhd,0,0.001,15,0.7149223634320446,0.7477964743589743,0.9680697719573974,0.6744,5.8397577140003705
cifar10,gradhd,0,0.001,16,0.6962314450163447,0.7567886396011396,0.7599245735168457,0.7394,5.473850904998471
cifar10,gradhd,0,0.001,17,0.6940807611004919,0.7560986467236467,0.7347170279502868,0.7446,5.230902375000369
cifar10,gradhd,0,0.001,18,0.6707481753792178,0.7664930555555556,0.7090148392677307,0.754,5.23688767800013
cifar10,gradhd,0,0.001,19,0.6646403740783702,0.7685185185185185,0.7473761631011963,0.7416,5.5421868929988705
cifar10,gradhd,0,0.001,20,0.6599094916952302,0.7683404558404558,0.733855666923523,0.7462,5.252819982000801
cifar10,gradhd,0,0.001,21,0.6434954931253721,0.7733929843304843,0.8365368865966797,0.7084,5.318188651999662
cifar10,gradhd,0,0.001,22,0.6276478796263366,0.7795361467236467,0.6851171904563904,0.7632,5.22338826199848
cifar10,gradhd,0,0.001,23,0.6227836006896788,0.78340900997151,0.683698546886444,0.77,5.233093212000313
cifar10,gradhd,0,0.001,24,0.6127901160479271,0.7843883547008547,0.6862572299957276,0.7586,5.28851376899911
cifar10,gradhd,0,0.001,25,0.6064689988084668,0.7901531339031339,0.6722648118972778,0.766,5.2820033869993495
cifar10,gradhd,0,0.001,26,0.5968831995783368,0.7913550569800569,0.6520148693084716,0.7762,6.002022345999649
cifar10,gradhd,0,0.001,27,0.5858759717044667,0.7955617877492878,0.6661852479934692,0.7686,5.350911003000874
cifar10,gradhd,0,0.001,28,0.582087069834739,0.7964075854700855,0.6814853015899658,0.7688,5.286820933000854
cifar10,gradhd,0,0.001,29,0.5706748849476165,0.8008591524216524,0.6106383642196656,0.791,5.35060317100033
cifar10,gradhd,0,0.001,30,0.5653560472349836,0.8035078347578347,0.6961091029167176,0.7546,5.403691219000393
cifar10,gradhd,1,0.001,1,1.5787673933893187,0.41005608974358976,1.3558694164276124,0.502,5.223434741999881
cifar10,gradhd,1,0.001,2,1.2648850789776556,0.5415776353276354,1.4721307113647462,0.4736,5.239254497000729
cifar10,gradhd,1,0.001,3,1.1378375064273845,0.5908787393162394,1.282850283241272,0.5568,5.362481837000814
cifar10,gradhd,1,0.001,4,1.052727894905286,0.6209935897435898,1.391364007949829,0.5184,5.421720839000045
cifar10,gradhd,1,0.001,5,1.0000290860477676,0.6428507834757835,1.0578323665618896,0.6194,5.345881282000846
cifar10,gradhd,1,0.001,6,0.9473736257294983,0.6631276709401709,0.9917670043945312,0.642,5.272424897999372
cifar10,gradhd,1,0.001,7,0.9067778167901216,0.676994301994302,0.9357598915100097,0.6724,5.8753515829994285
cifar10,gradhd,1,0.001,8,0.8670853948661065,0.6946447649572649,0.9185609895706177,0.671,5.370383830999344
cifar10,gradhd,1,0.001,9,0.8351815162900507,0.703926282051282,0.8808326214790344,0.6852,5.354002373000185
cifar10,gradhd,1,0.001,10,0.8113433652453952,0.7146100427350427,0.7802674232006073,0.7178,5.442616390000694
cifar10,gradhd,1,0.001,11,0.7829002068932579,0.7240028490028491,0.8223210750579834,0.7112,5.60200392400111
cifar10,gradhd,1,0.001,12,0.7662167819137247,0.7291221509971509,0.8318944675445556,0.7144,5.405227949999244
cifar10,gradhd,1,0.001,13,0.7455052263037092,0.7385817307692307,0.7941687082290649,0.72,5.28496164399985
cifar10,gradhd,1,0.001,14,0.7270570596059164,0.7458823005698005,0.81030456533432,0.7214,5.343205398999999
cifar10,gradhd,1,0.001,15,0.7120960441410032,0.7521812678062678,0.7330443899154663,0.7424,5.381459490001362
cifar10,gradhd,1,0.001,16,0.6960774623600506,0.7569667022792023,0.7621252480506897,0.7302,5.3690640830009215
cifar10,gradhd,1,0.001,17,0.6796426650805351,0.7622640669515669,0.7175898795127869,0.745,5.3151186060003965
cifar10,gradhd,1,0.001,18,0.6708111283276496,0.7656917735042735,0.6959535241127014,0.7594,5.6073133400004735
cifar10,gradhd,1,0.001,19,0.6582358898090841,0.771011396011396,0.7559480178833008,0.725,5.1930587949991605
cifar10,gradhd,1,0.001,20,0.6568780358021076,0.7704326923076923,0.6847160025119782,0.7526,5.436604439000803
cifar10,gradhd,1,0.001,21,0.6307725163436683,0.7795584045584045,0.7109315470695495,0.7504,5.231942115000493
cifar10,gradhd,1,0.001,22,0.6291944960243682,0.7790019586894587,0.7006561891555786,0.7534,5.242953824001233
cifar10,gradhd,1,0.001,23,0.621602574559698,0.7827412749287749,0.6783774332046508,0.7642,5.527995288999591
cifar10,gradhd,1,0.001,24,0.6151472964347937,0.7863025284900285,0.6905137597084046,0.7586,5.243622747999325
cifar10,gradhd,1,0.001,25,0.5995976655741363,0.7916666666666666,0.666524561214447,0.7674,5.30211406700073
cifar10,gradhd,1,0.001,26,0.5897279676378961,0.7934250356125356,0.6536430927276611,0.7694,5.415914649000115
cifar10,gradhd,1,0.001,27,0.5885752754503506,0.7929576210826211,0.7049148513793946,0.7496,5.220504009001161
cifar10,gradhd,1,0.001,28,0.5774485034141106,0.7976095085470085,0.6308592990875244,0.7768,5.371823802999643
cifar10,gradhd,1,0.001,29,0.5710600921061644,0.8008591524216524,0.711021055316925,0.7394,5.917238596999596
cifar10,gradhd,1,0.001,30,0.5647527695211589,0.8033965455840456,0.6919040370464324,0.752,5.240489384999819
cifar10,gradhd,2,0.001,1,1.534984331864577,0.42619301994301995,1.3584654500961304,0.4862,5.204228283999328
cifar10,gradhd,2,0.001,2,1.23218033286581,0.5523281695156695,1.2781880168914794,0.5372,5.277498036999532
cifar10,gradhd,2,0.001,3,1.118666132460972,0.5981347934472935,1.1120868125915528,0.602,5.343074190001062
cifar10,gradhd,2,0.001,4,1.0399566063514123,0.6283609330484331,1.214929925918579,0.5762,5.7549773110004026
cifar10,gradhd,2,0.001,5,0.9859226028464119,0.6511529558404558,1.1173288936614991,0.5886,5.365260648999538
cifar10,gradhd,2,0.001,6,0.9341247761011803,0.6679576210826211,1.0930319589614867,0.607,5.205459476999749
cifar10,gradhd,2,0.001,7,0.8934349787880552,0.6821358618233618,0.9057263084411621,0.6732,5.483476884999618
cifar10,gradhd,2,0.001,8,0.8673451279642915,0.6929976851851852,1.0248658195495606,0.6344,5.192491705000066
cifar10,gradhd,2,0.001,9,0.8468129347871851,0.6980502136752137,0.9043901767730713,0.6778,5.32399033099864
cifar10,gradhd,2,0.001,10,0.8165801532587774,0.7111600783475783,0.8610365985870362,0.6906,5.6802021309995325
cifar10,gradhd,2,0.001,11,0.7904228802420136,0.7203748219373219,0.8431316976547241,0.7026,5.467068130999905
cifar10,gradhd,2,0.001,12,0.770377225685663,0.7296340811965812,0.8092754581451416,0.7056,5.47625964100007
cifar10,gradhd,2,0.001,13,0.7542984084865646,0.7348869301994302,0.7506627420425415,0.7362,5.352619164999851
cifar10,gradhd,2,0.001,14,0.739168364098269,0.7400062321937322,0.7557459385871887,0.74,5.324862528999802
cifar10,gradhd,2,0.001,15,0.7223181654924681,0.7461939102564102,0.7509588675498963,0.7342,5.273072022000633
cifar10,gradhd,2,0.001,16,0.7088181786557548,0.7520032051282052,0.7499546236038208,0.7356,5.668361732999983
cifar10,gradhd,2,0.001,17,0.68781306032102,0.7610844017094017,0.6703265414237977,0.7634,5.4232795529987925
cifar10,gradhd,2,0.001,18,0.6796024597947754,0.7613960113960114,0.7843154934883118,0.7236,5.270826353000302
cifar10,gradhd,2,0.001,19,0.6638021717893432,0.7686965811965812,0.7293403491020203,0.7468,5.527179607999642
cifar10,gradhd,2,0.001,20,0.662051761591876,0.7680288461538461,0.7759534616470337,0.7182,5.48453203399913
cifar10,gradhd,2,0.001,21,0.6464814562403578,0.7748842592592593,0.6939404285430908,0.7514,5.311260278998816
cifar10,gradhd,2,0.001,22,0.6356221211601866,0.77909099002849,0.6672255847930908,0.7648,5.758281509999506
cifar10,gradhd,2,0.001,23,0.6228976895836343,0.7817174145299145,0.6881488639831543,0.7538,5.245923164000487
cifar10,gradhd,2,0.001,24,0.6254378828058216,0.7813835470085471,0.6332106142044067,0.776,5.377218277999418
cifar10,gradhd,2,0.001,25,0.6121080161159874,0.7860799501424501,0.6326586438179016,0.776,5.292562030999761
cifar10,gradhd,2,0.001,26,0.5971224722359595,0.7927127849002849,0.6710800285339356,0.7642,5.368226033999235
cifar10,gradhd,2,0.001,27,0.5914121896792681,0.7931356837606838,0.6275681982040405,0.7814,5.508481852000841
cifar10,gradhd,2,0.001,28,0.5842161878221734,0.796340811965812,0.6302530494689942,0.7808,5.226303400000688
cifar10,gradhd,2,0.001,29,0.5798728009234806,0.7984107905982906,0.6648155063629151,0.7664,5.258723000999453
cifar10,gradhd,2,0.001,30,0.5720588142036372,0.8018607549857549,0.5898840213775635,0.7936,5.285232088001067
cifar10,gradhd,3,0.001,1,1.5719353082852485,0.41359508547008544,1.566956229019165,0.414,5.231286164000267
cifar10,gradhd,3,0.001,2,1.2594516854680162,0.5429353632478633,1.2796639682769775,0.5398,5.274089687000014
cifar10,gradhd,3,0.001,3,1.1276648990449063,0.5946180555555556,1.1675761236190796,0.5828,5.824829381999734
cifar10,gradhd,3,0.001,4,1.0463835094389413,0.6239538817663818,1.1288910997390746,0.6006,5.405634452001323
cifar10,gradhd,3,0.001,5,0.9916891795277936,0.6461226851851852,1.0026034510612487,0.6398,5.195280460999129
cifar10,gradhd,3,0.001,6,0.9421886662472347,0.6646634615384616,1.1272303075790406,0.623,5.32554975900166
cifar10,gradhd,3,0.001,7,0.8931640702435094,0.6839387464387464,0.9787476886749268,0.659,5.374717550999776
cifar10,gradhd,3,0.001,8,0.8623641216517174,0.6938879985754985,0.9348162155151367,0.6708,5.575563620999674
cifar10,gradhd,3,0.001,9,0.8386102364613459,0.7017895299145299,0.8955610865592957,0.6806,5.3833128759997635
cifar10,gradhd,3,0.001,10,0.8101753193428713,0.713630698005698,0.8061435937881469,0.7188,5.333743380000669
cifar10,gradhd,3,0.001,11,0.7826330692340167,0.7232238247863247,0.9110785940170288,0.6752,5.255609731999357
cifar10,gradhd,3,0.001,12,0.766289388182496,0.7300347222222222,1.1130042287826538,0.6334,5.393612206999023
cifar10,gradhd,3,0.001,13,0.7477377807652509,0.7368678774928775,0.7891972208023071,0.7274,5.19440106500042
cifar10,gradhd,3,0.001,14,0.7298415788897762,0.7414529914529915,0.7836655840873719,0.7286,5.890236814000673
cifar10,gradhd,3,0.001,15,0.7145259583268071,0.7483751780626781,0.7758008224487305,0.7282,5.45441016499899
cifar10,gradhd,3,0.001,16,0.6983674080283554,0.7526709401709402,0.7815974990844726,0.721,5.325965706999341
cifar10,gradhd,3,0.001,17,0.6871859691081903,0.7571670227920227,0.7227903926372528,0.741,5.351212626999768
cifar10,gradhd,3,0.001,18,0.6699003711385265,0.7644008190883191,0.75719619140625,0.7394,5.285014445998968
cifar10,gradhd,3,0.001,19,0.663820143438812,0.7686743233618234,0.6859973362922669,0.7656,5.5829452899997705
cifar10,gradhd,3,0.001,20,0.6460061069057877,0.7750845797720798,0.6444231256484986,0.7728,5.295489842999814
cifar10,gradhd,3,0.001,21,0.6419743223068042,0.7751513532763533,0.6668652491569519,0.7668,5.358919311000136
cifar10,gradhd,3,0.001,22,0.6249888059590277,0.7803374287749287,0.6831086400985718,0.7624,5.274542731998736
cifar10,gradhd,3,0.001,23,0.6218593974738379,0.7828303062678063,0.6703708772182465,0.762,5.238507086000027
cifar10,gradhd,3,0.001,24,0.6094924772736693,0.7867031695156695,0.655072591304779,0.7732,5.464136208000127
cifar10,gradhd,3,0.001,25,0.5972351735813326,0.7920450498575499,0.7233988330841065,0.7484,5.477510279999478
cifar10,gradhd,3,0.001,26,0.593735586289327,0.7928908475783476,0.6188689434051514,0.7864,5.770026297001095
cifar10,gradhd,3,0.001,27,0.5838820013904843,0.7958511396011396,0.6351920442581177,0.7764,5.429290205000143
cifar10,gradhd,3,0.001,28,0.5741832636700057,0.7999243233618234,0.6438396712303162,0.779,5.434385779000877
cifar10,gradhd,3,0.001,29,0.5688424630042834,0.801460113960114,0.6968503025054932,0.766,5.2760480160013685
cifar10,gradhd,3,0.001,30,0.562142238402978,0.8020833333333334,0.5894215475082397,0.795,5.283921387001101
cifar10,gradhd,4,0.001,1,1.5609441737503746,0.41573183760683763,1.4585962213516235,0.4834,5.508356726999409
cifar10,gradhd,4,0.001,2,1.2545511804075322,0.5462740384615384,1.2657720664978027,0.5464,5.440416016001109
cifar10,gradhd,4,0.001,3,1.1258855310939995,0.5952857905982906,1.1494857608795166,0.591,5.361851960999047
cifar10,gradhd,4,0.001,4,1.0483907805888402,0.6237535612535613,1.074922032546997,0.617,5.237746053999217
cifar10,gradhd,4,0.001,5,0.9843876957893372,0.6487713675213675,1.0216746482849122,0.6394,5.411817083000642
cifar10,gradhd,4,0.001,6,0.9352420466577905,0.6658431267806267,1.0376139295578002,0.638,5.528357592000248
cifar10,gradhd,4,0.001,7,0.8936267009487858,0.6823361823361823,1.1453341403961181,0.6094,5.314493822001168
cifar10,gradhd,4,0.001,8,0.8608948488181133,0.6943331552706553,0.8674895547866821,0.6978,5.2698558590000175
cifar10,gradhd,4,0.001,9,0.8347941367035239,0.7048833689458689,0.9822918451309204,0.6626,5.272564107001017
cifar10,gradhd,4,0.001,10,0.8042654084344195,0.7169025997150997,0.9411075495719909,0.669,5.416765309999391
cifar10,gradhd,4,0.001,11,0.7781721246548188,0.7292334401709402,0.9077909168243408,0.6884,5.5637295480009925
cifar10,gradhd,4,0.001,12,0.7629937622961496,0.7320379273504274,0.8325061279296875,0.7086,5.445567542999925
cifar10,gradhd,4,0.001,13,0.7381349598240649,0.7397836538461539,0.7555763664245605,0.7358,5.263463684999806
cifar10,gradhd,4,0.001,14,0.7225052135282772,0.7448139245014245,0.8215711839675903,0.7156,5.255655272001604
cifar10,gradhd,4,0.001,15,0.7042622710564876,0.7528044871794872,0.7826411388397216,0.724,5.438627261000875
cifar10,gradhd,4,0.001,16,0.6991021786829685,0.7547854344729344,0.7243406355857849,0.7492,5.337292659000013
cifar10,gradhd,4,0.001,17,0.6862019056778008,0.7617966524216524,0.7631850151062012,0.7344,5.745212645999345
cifar10,gradhd,4,0.001,18,0.6717949933306104,0.7636885683760684,0.7522015634536743,0.745,5.469156869001381
cifar10,gradhd,4,0.001,19,0.6500735680262247,0.7722355769230769,0.7712338691711426,0.7356,5.265879950000453
cifar10,gradhd,4,0.001,20,0.6431316919306405,0.7730813746438746,0.680507398223877,0.7698,5.386046683999666
cifar10,gradhd,4,0.001,21,0.6327689228064654,0.7799590455840456,0.7420786341667175,0.7494,5.249452120000569
cifar10,gradhd,4,0.001,22,0.624607539584494,0.7811387108262108,0.6460468738555908,0.7832,5.373396598000909
cifar10,gradhd,4,0.001,23,0.6171665750337801,0.783943198005698,0.661090287399292,0.7738,5.410523268999896
cifar10,gradhd,4,0.001,24,0.6073438485293646,0.7885728276353277,0.662824554157257,0.7714,5.440368010999009
cifar10,gradhd,4,0.001,25,0.5962957800113917,0.7917111823361823,0.6901320604324341,0.764,5.346879216000161
cifar10,gradhd,4,0.001,26,0.5902996604089383,0.7942040598290598,0.6665794936180115,0.7744,5.219426272000419
cifar10,gradhd,4,0.001,27,0.5821955873076393,0.7976985398860399,0.6951890258789063,0.7622,5.295156292000684
cifar10,gradhd,4,0.001,28,0.571698701364702,0.8002581908831908,0.6214684265136718,0.7906,5.2528279750004
cifar10,gradhd,4,0.001,29,0.5665343571082819,0.8016604344729344,0.6462018078804016,0.785,5.94531014399945
cifar10,gradhd,4,0.001,30,0.5628573824028005,0.8043981481481481,0.6393088579654693,0.7728,5.398538507999547
